module_id	module_rank	n_terms	n_genes	rep_gene_ids	term_ids	rep_gene_ids_str	term_ids_str	module_method	module_requested_method	module_effective_method	module_min_shared_genes	module_jaccard_min	hub_filter_max_gene_term_degree	hub_filter_n_hubs	module_terms_hash12	module_genes_hash12	module_content_hash12	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
M011f1b42bd37	4	1	3	['6513', '1376', '5826']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT']	6513;1376;5826	fgsea_msigdb_C5_GO_BP_entrez:GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	a39166c2a88c	5e4185153ecf	011f1b42bd37	0.90625	1	1	term_survival:min
M021e6d55ba2d	5	1	2	['4297', '3021']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_CONSTITUTIVE_HETEROCHROMATIN_FORMATION']	4297;3021	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CONSTITUTIVE_HETEROCHROMATIN_FORMATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	6b042a80dff6	445cd8bce744	021e6d55ba2d	0.9375	1	1	term_survival:min
M02308a20531b	6	1	2	['5423', '4519']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS']	5423;4519	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	e3e5309c8f95	52b0520fcb2e	02308a20531b	0.796875	1	1	term_survival:min
M024d2652bb02	7	1	16	['8678', '8915', '5970', '1235', '3805', '6693', '5551', '4332', '3579', '9214']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELLULAR_DEFENSE_RESPONSE']	8678;8915;5970;1235;3805;6693;5551;4332;3579;9214	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELLULAR_DEFENSE_RESPONSE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	cb3f16b6fd48	e7542a8f7eb2	024d2652bb02	0.921875	1	1	term_survival:min
M02a24b25b79e	8	1	4	['353', '132', '55', '2618']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_PURINE_NUCLEOBASE_METABOLIC_PROCESS']	353;132;55;2618	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PURINE_NUCLEOBASE_METABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	e263ca8b3ef9	4987178df971	02a24b25b79e	0.90625	1	1	term_survival:min
M02d946c6bb7e	9	2	4	['3337', '573', '957', '6767']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_DE_NOVO_POST_TRANSLATIONAL_PROTEIN_FOLDING', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_DE_NOVO_PROTEIN_FOLDING']	3337;573;957;6767	fgsea_msigdb_C5_GO_BP_entrez:GOBP_DE_NOVO_POST_TRANSLATIONAL_PROTEIN_FOLDING;fgsea_msigdb_C5_GO_BP_entrez:GOBP_DE_NOVO_PROTEIN_FOLDING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	187f557759d2	6603cd255104	02d946c6bb7e	1.0	2	2	term_survival:min
M0329c17a7550	10	1	5	['5336', '6688', '10892', '1991', '1671']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_FUNGUS']	5336;6688;10892;1991;1671	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_FUNGUS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	188d818ea791	c1e06b027c54	0329c17a7550	1.0	1	1	term_survival:min
M0342b72f9106	11	1	7	['6715', '8564', '217', '15', '8942', '438', '2639']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS']	6715;8564;217;15;8942;438;2639	fgsea_msigdb_C5_GO_BP_entrez:GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	17f5ffbb467a	64f9091b555e	0342b72f9106	1.0	1	1	term_survival:min
M0345c32140f2	12	3	11	['1910', '1812', '6863', '2908', '92', '6406', '2562', '1620', '8528', '5266']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_COPULATION', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_MATING_BEHAVIOR', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_REPRODUCTIVE_BEHAVIOR']	1910;1812;6863;2908;92;6406;2562;1620;8528;5266	fgsea_msigdb_C5_GO_BP_entrez:GOBP_COPULATION;fgsea_msigdb_C5_GO_BP_entrez:GOBP_MATING_BEHAVIOR;fgsea_msigdb_C5_GO_BP_entrez:GOBP_REPRODUCTIVE_BEHAVIOR	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	cebf5c834cf8	dd2b9f517140	0345c32140f2	0.921875	3	3	term_survival:min
M03f9a380c87f	13	1	7	['1128', '5024', '1140', '9873', '1103', '1137', '9256']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION']	1128;5024;1140;9873;1103;1137;9256	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	546a19d39868	3752db4770a3	03f9a380c87f	0.9375	1	1	term_survival:min
M043f69cfc70d	14	1	8	['3071', '6776', '9580', '916', '5788', '917', '3821', '10803']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_GAMMA_DELTA_T_CELL_ACTIVATION']	3071;6776;9580;916;5788;917;3821;10803	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GAMMA_DELTA_T_CELL_ACTIVATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	bb1a225575e4	326656ec0804	043f69cfc70d	0.984375	1	1	term_survival:min
M04b58fe60917	15	1	11	['2247', '4192', '6347', '8854', '10000', '2693', '2321', '1621', '2260', '6868']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION']	2247;4192;6347;8854;10000;2693;2321;1621;2260;6868	fgsea_msigdb_C5_GO_BP_entrez:GOBP_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	db4d6040828f	fe949d8bc0a6	04b58fe60917	0.953125	1	1	term_survival:min
M04b95212463c	16	3	15	['7474', '11315', '7042', '6622', '9365', '4946', '9693', '217', '3642', '15']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_AMINE_BIOSYNTHETIC_PROCESS', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS']	7474;11315;7042;6622;9365;4946;9693;217;3642;15	fgsea_msigdb_C5_GO_BP_entrez:GOBP_AMINE_BIOSYNTHETIC_PROCESS;fgsea_msigdb_C5_GO_BP_entrez:GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS;fgsea_msigdb_C5_GO_BP_entrez:GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	9edd21cb254a	abd5b0376a55	04b95212463c	0.90625	3	3	term_survival:min
M04be583daa4c	17	2	6	['2648', '7345', '10059', '3799', '6683', '10867']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_MITOCHONDRION_LOCALIZATION']	2648;7345;10059;3799;6683;10867	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION;fgsea_msigdb_C5_GO_BP_entrez:GOBP_MITOCHONDRION_LOCALIZATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	7f38bd0edac6	39c259cbf680	04be583daa4c	0.921875	2	2	term_survival:min
M04d8b8f9b511	18	1	20	['2147', '859', '4852', '114', '6547', '3270', '490', '2911', '858', '8326']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION']	2147;859;4852;114;6547;3270;490;2911;858;8326	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	97c84d8e2189	842baba57793	04d8b8f9b511	0.9375	1	1	term_survival:min
M04edfb00c6eb	19	1	7	['2064', '9037', '10507', '4233', '10505', '1889', '1400']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY']	2064;9037;10507;4233;10505;1889;1400	fgsea_msigdb_C5_GO_BP_entrez:GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	bb536c29657b	56f46638c9e7	04edfb00c6eb	1.0	1	1	term_survival:min
M05e0fa48aad3	20	1	7	['6591', '2534', '8737', '3574', '207', '7001', '2537']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND']	6591;2534;8737;3574;207;7001;2537	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	21072b5ff706	96cd0a2baa13	05e0fa48aad3	0.96875	1	1	term_survival:min
M06d391d7dc39	21	1	6	['2316', '1495', '3915', '3987', '2013', '683']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY']	2316;1495;3915;3987;2013;683	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	13bb3e2ece3c	7bf71236d1be	06d391d7dc39	0.953125	1	1	term_survival:min
M072d6cdea6d2	22	1	3	['3479', '1407', '4848']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY']	3479;1407;4848	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	f716b613ecdc	caa77ffbf4d4	072d6cdea6d2	0.984375	1	1	term_survival:min
M07343d22eaf9	23	1	3	['1946', '5447', '7150']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS']	1946;5447;7150	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	2d6236f19541	ea37eba11d18	07343d22eaf9	0.953125	1	1	term_survival:min
M0750db553d12	24	1	3	['4669', '4321', '3423']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_GLYCOPROTEIN_CATABOLIC_PROCESS']	4669;4321;3423	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GLYCOPROTEIN_CATABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	73c9049cb48f	926ed0a459a3	0750db553d12	0.96875	1	1	term_survival:min
M08b813608660	25	1	2	['3667', '37']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_FATTY_ACID_OXIDATION']	3667;37	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_FATTY_ACID_OXIDATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	db92b93055c1	9f8b658419ea	08b813608660	1.0	1	1	term_survival:min
M08fd655249b1	26	1	1	['5154']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT']	5154	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	28d7c1776ff2	b0cc7072ef8a	08fd655249b1	0.8125	1	1	term_survival:min
M097aa8202991	27	1	5	['8851', '1128', '156', '1133', '11255']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY']	8851;1128;156;1133;11255	fgsea_msigdb_C5_GO_BP_entrez:GOBP_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	648d18655e61	b17e26f78ea4	097aa8202991	1.0	1	1	term_survival:min
M09d3b0348d13	28	1	3	['3280', '6688', '2322']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION']	3280;6688;2322	fgsea_msigdb_C5_GO_BP_entrez:GOBP_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	b1059a05d361	51d4c5406a2a	09d3b0348d13	0.984375	1	1	term_survival:min
M0a4524ba30bb	29	1	3	['3975', '6095', '2895']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_CEREBELLAR_CORTEX_FORMATION']	3975;6095;2895	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CEREBELLAR_CORTEX_FORMATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	b71b89321da1	ec669f187b13	0a4524ba30bb	0.96875	1	1	term_survival:min
M0a981b0334ac	30	1	9	['857', '7042', '5243', '2821', '6720', '952', '10499', '8648', '1828']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_PROGESTERONE']	857;7042;5243;2821;6720;952;10499;8648;1828	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_PROGESTERONE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	bc80ed78e876	371a1a6396cc	0a981b0334ac	0.96875	1	1	term_survival:min
M0b41a92e76b9	31	1	4	['6482', '10690', '1603', '10195']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEIN_N_LINKED_GLYCOSYLATION']	6482;10690;1603;10195	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEIN_N_LINKED_GLYCOSYLATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	7b7636a05e56	74eb3c0daed5	0b41a92e76b9	0.953125	1	1	term_survival:min
M0b892af6687d	32	3	10	['5743', '3689', '5291', '6095', '4852', '5447', '92', '4988', '9722', '5806']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS']	5743;3689;5291;6095;4852;5447;92;4988;9722;5806	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS;fgsea_msigdb_C5_GO_BP_entrez:GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS;fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	d38867bd8b77	f04fc91385a6	0b892af6687d	0.875	3	3	term_survival:min
M0b96d8cc6185	33	1	3	['3479', '572', '8996']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA']	3479;572;8996	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	bb06075f8868	55f68f87b19e	0b96d8cc6185	0.96875	1	1	term_survival:min
M0bf9c48561e0	34	1	2	['7471', '8321']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEURON_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS']	7471;8321	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEURON_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	c353f69ab9b4	8d71f1cffb31	0bf9c48561e0	0.953125	1	1	term_survival:min
M0c5974598eba	35	1	4	['1051', '6608', '2247', '5618']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION']	1051;6608;2247;5618	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	60376950fc73	cd70f51be3e6	0c5974598eba	0.953125	1	1	term_survival:min
M0cb72befe706	36	5	36	['2033', '10013', '2316', '5777', '2039', '5530', '1051', '5048', '11006', '604']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_ERYTHROCYTE_DEVELOPMENT', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_MYELOID_CELL_DEVELOPMENT', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_OSTEOCLAST_DIFFERENTIATION', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION']	2033;10013;2316;5777;2039;5530;1051;5048;11006;604	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ERYTHROCYTE_DEVELOPMENT;fgsea_msigdb_C5_GO_BP_entrez:GOBP_MYELOID_CELL_DEVELOPMENT;fgsea_msigdb_C5_GO_BP_entrez:GOBP_OSTEOCLAST_DIFFERENTIATION;fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION;fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	8cf87ce37d7c	64c04d43b1c0	0cb72befe706	0.9375	5	5	term_survival:min
M0cee46e6100d	37	1	3	['6591', '5747', '8503']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_ANOIKIS']	6591;5747;8503	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_ANOIKIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	227d294d54ce	ba3576458362	0cee46e6100d	0.953125	1	1	term_survival:min
M0d6ce1c60d87	38	1	16	['2131', '7037', '8828', '9021', '7706', '292', '5826', '4744', '6428', '10678']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR']	2131;7037;8828;9021;7706;292;5826;4744;6428;10678	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	a2f4fd47d46a	bab07c4e5c88	0d6ce1c60d87	0.9375	1	1	term_survival:min
M0d8e00a76c22	39	1	2	['3479', '8996']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA']	3479;8996	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	b4b94f2cd17d	8ddd35b0ddf9	0d8e00a76c22	0.78125	1	1	term_survival:min
M0d9c39fce7ff	40	1	3	['3592', '5817', '3902']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY']	3592;5817;3902	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	bc837baeebf8	ed7f5c75c471	0d9c39fce7ff	0.96875	1	1	term_survival:min
M0f2bdf5979a1	41	1	6	['3280', '4853', '2626', '2719', '4087', '2022']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY']	3280;4853;2626;2719;4087;2022	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	7d502b4507ae	86b411e2d1ee	0f2bdf5979a1	0.875	1	1	term_survival:min
M0f60470dca43	42	1	6	['2067', '675', '11144', '7517', '4437', '7011']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_MITOTIC_RECOMBINATION']	2067;675;11144;7517;4437;7011	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MITOTIC_RECOMBINATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	0bff6383608f	839fac62ca1e	0f60470dca43	0.90625	1	1	term_survival:min
M0f6b276d74a3	43	1	5	['2067', '9025', '2177', '7517', '2187']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_INTERSTRAND_CROSS_LINK_REPAIR']	2067;9025;2177;7517;2187	fgsea_msigdb_C5_GO_BP_entrez:GOBP_INTERSTRAND_CROSS_LINK_REPAIR	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	164cf931b5b3	4461e98991f8	0f6b276d74a3	1.0	1	1	term_survival:min
M0fafcb56cd38	44	4	59	['11315', '4846', '1373', '384', '7351', '4204', '2729', '8564', '6470', '6507']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_AMINO_ACID_METABOLIC_PROCESS', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_NON_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS']	11315;4846;1373;384;7351;4204;2729;8564;6470;6507	fgsea_msigdb_C5_GO_BP_entrez:GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS;fgsea_msigdb_C5_GO_BP_entrez:GOBP_AMINO_ACID_METABOLIC_PROCESS;fgsea_msigdb_C5_GO_BP_entrez:GOBP_NON_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS;fgsea_msigdb_C5_GO_BP_entrez:GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	f27e9bc1a4f0	1052bd170090	0fafcb56cd38	0.90625	4	4	term_survival:min
M0ffe2196ebdf	45	1	2	['3169', '10252']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION']	3169;10252	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	3a87cc9bcc5b	924d7fbdeda4	0ffe2196ebdf	0.921875	1	1	term_survival:min
M106a3e09733f	46	1	3	['2702', '4878', '6327']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION']	2702;4878;6327	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	b27a168609f2	689694209be9	106a3e09733f	1.0	1	1	term_survival:min
M10fa84351baf	47	1	5	['9093', '1763', '4358', '5428', '5442']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_MITOCHONDRIAL_GENOME_MAINTENANCE']	9093;1763;4358;5428;5442	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MITOCHONDRIAL_GENOME_MAINTENANCE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	ee90dcff0d72	005922ea9088	10fa84351baf	0.984375	1	1	term_survival:min
M115d324fbbe9	48	1	5	['4669', '1910', '6482', '10678', '3423']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEOGLYCAN_METABOLIC_PROCESS']	4669;1910;6482;10678;3423	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEOGLYCAN_METABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	4	0.12000000000000001	151	20	307917fc2063	e9b4c0e6f5a4	115d324fbbe9	0.96875	1	1	term_survival:min
