module_id	module_rank	n_terms	n_genes	rep_gene_ids	term_ids	rep_gene_ids_str	term_ids_str	module_method	module_requested_method	module_effective_method	module_min_shared_genes	module_jaccard_min	hub_filter_max_gene_term_degree	hub_filter_n_hubs	module_terms_hash12	module_genes_hash12	module_content_hash12	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
M08f2fd59d745	1	2	14	['9978', '2967', '1022', '5430', '5431', '5432', '5434', '5435', '5436', '5437']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER']	9978;2967;1022;5430;5431;5432;5434;5435;5436;5437	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	2	0.02	13	2	0197f5107a71	ee17d3b1b31a	08f2fd59d745	0.921875	2	2	term_survival:min
M0964925fa767	2	13	16	['3441', '3444', '3449', '3451', '3452', '4615', '3455', '4790', '10010', '3551']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_CGAS_STING_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_RIG_I_IRF7_3_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TLR3_IRF7_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TLR7_8_9_IRF5_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TLR7_9_IRF7_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TYPE_II_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TYPE_I_IFN_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY']	3441;3444;3449;3451;3452;4615;3455;4790;10010;3551	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_CGAS_STING_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_RIG_I_IRF7_3_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TLR3_IRF7_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TLR7_8_9_IRF5_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TLR7_9_IRF7_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TYPE_II_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TYPE_I_IFN_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	2	0.02	13	2	1c40c7c9e752	2dbe597d802a	0964925fa767	0.8125	13	13	term_survival:min
M0ace5037a36b	3	1	8	['10138', '10919', '11091', '11335', '3720', '5931', '7027', '8726']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES']	10138;10919;11091;11335;3720;5931;7027;8726	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	2	0.02	13	2	eb318b5cd44f	5041307f3e08	0ace5037a36b	0.953125	1	1	term_survival:min
M12ca88db44ac	4	2	10	['4609', '9978', '1017', '4998', '898', '1027', '1870', '1871', '6502', '8900']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S']	4609;9978;1017;4998;898;1027;1870;1871;6502;8900	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	2	0.02	13	2	66b2dfc2d282	58f335bb8707	12ca88db44ac	0.9375	2	2	term_survival:min
M159afeb9edf5	5	1	1	['5156']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY']	5156	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	2	0.02	13	2	235c79a8e1ff	74fda8dfc96f	159afeb9edf5	0.953125	1	1	term_survival:min
M27856c6fc2ee	6	2	8	['3109', '3112', '3113', '3115', '3117', '3122', '3126', '3127']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_NFY_MEDIATED_TRANSCRIPTION', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_II_MOLECULES']	3109;3112;3113;3115;3117;3122;3126;3127	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_NFY_MEDIATED_TRANSCRIPTION;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_II_MOLECULES	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	2	0.02	13	2	e97c141abb34	082f16c35e8f	27856c6fc2ee	0.96875	2	2	term_survival:min
M2ab8868bb929	7	1	1	['3480']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY']	3480	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	2	0.02	13	2	ec8062a3be30	75000e2a4f87	2ab8868bb929	0.984375	1	1	term_survival:min
M37b39f5922c8	8	18	43	['112', '113', '114', '3675', '3676', '3696', '60', '71', '10093', '10094']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_CX3CR1_GNAI_AC_PKA_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_FSHR_GNAS_PKA_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_LHCGR_GNAS_PKA_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_CYP11B1_CYP11B2_FUSION_TO_ACTH_CORTISOL_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_ACTH_CORTISOL_SIGNALING_PATHWAY', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY']	112;113;114;3675;3676;3696;60;71;10093;10094	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_CX3CR1_GNAI_AC_PKA_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_FSHR_GNAS_PKA_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_LHCGR_GNAS_PKA_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_CYP11B1_CYP11B2_FUSION_TO_ACTH_CORTISOL_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_ACTH_CORTISOL_SIGNALING_PATHWAY;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	2	0.02	13	2	af768d5065b6	0b73528399be	37b39f5922c8	0.859375	18	18	term_survival:min
M3c7067eebcea	9	3	7	['1340', '1346', '351', '4512', '1349', '4513', '4514']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV']	1340;1346;351;4512;1349;4513;4514	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	2	0.02	13	2	0a4441277ceb	11d6bf6fdae5	3c7067eebcea	0.96875	3	3	term_survival:min
M41675f49d338	10	1	5	['1440', '2057', '2690', '3953', '5618']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_HORMONE_LIKE_CYTOKINE_TO_JAK_STAT_SIGNALING_PATHWAY']	1440;2057;2690;3953;5618	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_HORMONE_LIKE_CYTOKINE_TO_JAK_STAT_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	2	0.02	13	2	1de7dd2e646a	8fd1ad3208c0	41675f49d338	0.984375	1	1	term_survival:min
