module_id	module_rank	n_terms	n_genes	rep_gene_ids	term_ids	rep_gene_ids_str	term_ids_str	module_method	module_requested_method	module_effective_method	module_min_shared_genes	module_jaccard_min	hub_filter_max_gene_term_degree	hub_filter_n_hubs	module_terms_hash12	module_genes_hash12	module_content_hash12	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
M0593be7d5da2	1	2	97	['983', '11004', '3091', '672', '7037', '9133', '1029', '2146', '3925', '4082']	['fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS', 'fgsea_msigdb_H_entrez:HALLMARK_G2M_CHECKPOINT']	983;11004;3091;672;7037;9133;1029;2146;3925;4082	fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS;fgsea_msigdb_H_entrez:HALLMARK_G2M_CHECKPOINT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	5	a1c6d2a714d6	3761f16cc3e9	0593be7d5da2	1.0	2	2	term_survival:min
M067ac606fc68	2	1	8	['5467', '8454', '182', '3280', '4853', '4854', '6934', '7474']	['fgsea_msigdb_H_entrez:HALLMARK_NOTCH_SIGNALING']	5467;8454;182;3280;4853;4854;6934;7474	fgsea_msigdb_H_entrez:HALLMARK_NOTCH_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	5	3de53f20e7bb	2373e33d7306	067ac606fc68	0.96875	1	1	term_survival:min
M0c878c9b6aa5	3	1	30	['10140', '10733', '21', '3669', '7494', '8309', '10202', '11145', '1363', '2171']	['fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE']	10140;10733;21;3669;7494;8309;10202;11145;1363;2171	fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	5	22f0c4899d23	5617dbaf4b7e	0c878c9b6aa5	0.96875	1	1	term_survival:min
M0d104164a528	4	1	8	['4869', '7494', '1051', '4848', '6897', '7534', '8602', '9775']	['fgsea_msigdb_H_entrez:HALLMARK_UNFOLDED_PROTEIN_RESPONSE']	4869;7494;1051;4848;6897;7534;8602;9775	fgsea_msigdb_H_entrez:HALLMARK_UNFOLDED_PROTEIN_RESPONSE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	5	e03c801068a9	8f463dc337b2	0d104164a528	0.953125	1	1	term_survival:min
M11a2c4e07105	5	1	34	['4869', '10728', '4706', '6723', '7965', '8454', '10492', '10576', '10856', '1176']	['fgsea_msigdb_H_entrez:HALLMARK_MYC_TARGETS_V1']	4869;10728;4706;6723;7965;8454;10492;10576;10856;1176	fgsea_msigdb_H_entrez:HALLMARK_MYC_TARGETS_V1	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	5	3313ecf09a9d	963c3148de08	11a2c4e07105	0.96875	1	1	term_survival:min
M3041672e35ba	6	1	8	['8829', '6696', '4487', '5747', '7410', '10631', '5154', '7448']	['fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS']	8829;6696;4487;5747;7410;10631;5154;7448	fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	5	2c1bf7796dc4	3f80936172c2	3041672e35ba	0.953125	1	1	term_survival:min
M30dd0f34e90e	7	1	27	['983', '11004', '9133', '2146', '9053', '4744', '4771', '6518', '6558', '6888']	['fgsea_msigdb_H_entrez:HALLMARK_SPERMATOGENESIS']	983;11004;9133;2146;9053;4744;4771;6518;6558;6888	fgsea_msigdb_H_entrez:HALLMARK_SPERMATOGENESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	5	25620615c1b6	36d622cb0e81	30dd0f34e90e	0.921875	1	1	term_survival:min
M32e36065becc	8	2	68	['1718', '2027', '2194', '4191', '840', '10063', '10449', '10455', '10989', '11343']	['fgsea_msigdb_H_entrez:HALLMARK_FATTY_ACID_METABOLISM', 'fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION']	1718;2027;2194;4191;840;10063;10449;10455;10989;11343	fgsea_msigdb_H_entrez:HALLMARK_FATTY_ACID_METABOLISM;fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	5	00563e1cc48c	040d947c165f	32e36065becc	0.953125	2	2	term_survival:min
M38ddc7ba32d8	9	1	13	['3669', '11054', '3429', '3430', '3431', '3437', '3600', '3659', '6373', '716']	['fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_ALPHA_RESPONSE']	3669;11054;3429;3430;3431;3437;3600;3659;6373;716	fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_ALPHA_RESPONSE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	5	1297ba2d030b	89984e71591d	38ddc7ba32d8	0.875	1	1	term_survival:min
M46817348aa0d	10	1	41	['3920', '6513', '7037', '2908', '3386', '440', '669', '8974', '996', '1182']	['fgsea_msigdb_H_entrez:HALLMARK_HEME_METABOLISM']	3920;6513;7037;2908;3386;440;669;8974;996;1182	fgsea_msigdb_H_entrez:HALLMARK_HEME_METABOLISM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	5	5	bd368acaecf8	fe9c4bc902f3	46817348aa0d	0.96875	1	1	term_survival:min
