module_id	module_rank	n_terms	n_genes	rep_gene_ids	term_ids	rep_gene_ids_str	term_ids_str	module_method	module_requested_method	module_effective_method	module_min_shared_genes	module_jaccard_min	hub_filter_max_gene_term_degree	hub_filter_n_hubs	module_terms_hash12	module_genes_hash12	module_content_hash12	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
M0002d4df4570	1	1	5	['655', '3586', '2244', '3557', '2651']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION']	655;3586;2244;3557;2651	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	139	22	2127331caca2	13fd437e5f8a	0002d4df4570	0.890625	1	1	term_survival:min
M01c0a3ec43aa	2	1	2	['1374', '1375']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT']	1374;1375	fgsea_msigdb_C5_GO_BP_entrez:GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	139	22	a39166c2a88c	93de7eb10e65	01c0a3ec43aa	0.953125	1	1	term_survival:min
M0441c7177ff8	3	1	2	['1581', '1605']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELLULAR_RESPONSE_TO_STEROL']	1581;1605	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELLULAR_RESPONSE_TO_STEROL	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	139	22	c493e6986bde	bf5b57933e74	0441c7177ff8	0.796875	1	1	term_survival:min
M045fe30beddc	4	1	3	['2065', '7039', '8065']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_ERBB2_SIGNALING_PATHWAY']	2065;7039;8065	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ERBB2_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	139	22	42c32a41e3c0	416a8beef61f	045fe30beddc	0.9375	1	1	term_survival:min
M04a106984736	5	1	2	['89', '6472']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_AEROBIC_RESPIRATION']	89;6472	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_AEROBIC_RESPIRATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	139	22	1f06ea1b8006	b005808f6fba	04a106984736	0.9375	1	1	term_survival:min
M0580d57b605c	6	1	2	['10262', '10992']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY']	10262;10992	fgsea_msigdb_C5_GO_BP_entrez:GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	139	22	8354c7b72ee9	889b9f1e1004	0580d57b605c	0.765625	1	1	term_survival:min
M087cc765948f	7	1	4	['3304', '6868', '3093', '837']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY']	3304;6868;3093;837	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	139	22	0b79df033db9	a2a32157f7fa	087cc765948f	1.0	1	1	term_survival:min
M09484ea66e48	8	1	3	['4803', '6461', '6954']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_CELL_MATURATION']	4803;6461;6954	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_CELL_MATURATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	139	22	1c1b23b0a1ab	d8aa5421462b	09484ea66e48	1.0	1	1	term_survival:min
M0a484326f8c1	9	1	2	['348', '5621']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS']	348;5621	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	139	22	c7f4d8d861e1	79886ddc5f12	0a484326f8c1	0.875	1	1	term_survival:min
M0b16f8fbc2e9	10	1	2	['549', '3155']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS']	549;3155	fgsea_msigdb_C5_GO_BP_entrez:GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	139	22	aa9a4b4f8e96	3920a76bd6fb	0b16f8fbc2e9	0.8125	1	1	term_survival:min
