module_id	module_rank	n_terms	n_genes	rep_gene_ids	term_ids	rep_gene_ids_str	term_ids_str	module_method	module_requested_method	module_effective_method	module_min_shared_genes	module_jaccard_min	hub_filter_max_gene_term_degree	hub_filter_n_hubs	module_terms_hash12	module_genes_hash12	module_content_hash12	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
M003ed59460f5	1	1	22	['11224', '6122', '6124', '6137', '6138', '6139', '6157', '6164', '6171', '6173']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION']	11224;6122;6124;6137;6138;6139;6157;6164;6171;6173	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	629daac24b04	868129abef16	003ed59460f5	0.96875	1	1	term_survival:min
M086d70671ebd	2	2	10	['5426', '5427', '4176', '4999', '5001', '990', '1017', '10926', '8900', '9134']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION']	5426;5427;4176;4999;5001;990;1017;10926;8900;9134	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	2ebccd48c320	30a43fef9bec	086d70671ebd	0.796875	2	2	term_survival:min
M09b11efa2bc7	3	1	2	['1385', '3762']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KCNJ5_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY']	1385;3762	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KCNJ5_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	c9b32ee2a59c	ab3464293cab	09b11efa2bc7	0.75	1	1	term_survival:min
M0b756d87ee9e	4	1	3	['673', '6654', '5154']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY']	673;6654;5154	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	6438f8d482d2	27d0cbb888c5	0b756d87ee9e	0.734375	1	1	term_survival:min
M0e561793cd0c	5	1	2	['3444', '3446']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TYPE_II_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY']	3444;3446	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TYPE_II_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	88f1a8086f1a	56086aef1099	0e561793cd0c	0.875	1	1	term_survival:min
M0eb1fc944115	6	1	6	['11169', '4172', '5558', '5982', '5985', '6118']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION']	11169;4172;5558;5982;5985;6118	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	316e698cb56d	bee58f9e245c	0eb1fc944115	0.859375	1	1	term_survival:min
M18e6f881f070	7	1	1	['7353']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_TERMINATION']	7353	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_TERMINATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	4064c3fd97f3	36f9a4c00c33	18e6f881f070	0.890625	1	1	term_survival:min
M1cbec48bdcb1	8	1	5	['3720', '11335', '1876', '3065', '3066']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES']	3720;11335;1876;3065;3066	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	eb318b5cd44f	1b455e9d55ba	1cbec48bdcb1	0.890625	1	1	term_survival:min
M1d68d37ae709	9	1	2	['5336', '4773']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN']	5336;4773	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	5c97687044ad	50d4ed22bd70	1d68d37ae709	0.78125	1	1	term_survival:min
M2082001ea4c8	10	1	5	['1855', '4920', '7855', '7976', '8323']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_WNT5A_ROR_SIGNALING_PATHWAY']	1855;4920;7855;7976;8323	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_WNT5A_ROR_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	ca7b84a8f88e	3d9c48b7d2d0	2082001ea4c8	0.90625	1	1	term_survival:min
M230e5f128140	11	2	4	['292', '7417', '2906', '7416']	['fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM', 'fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_TRANSPORT_OF_CALCIUM']	292;7417;2906;7416	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM;fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_TRANSPORT_OF_CALCIUM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	200	0	d94e2cd31fe3	3090b5aaff58	230e5f128140	0.71875	2	2	term_survival:min
